Gene_Hugo_Symbol,Entrez_Gene_Id,is_common
IRX5,10265,True
TBL1X,6907,True
SLC25A43,203427,True
COPZ1,22818,True
MAP7,9053,True
OTP,23440,True
COPS3,8533,True
ISL1,3670,True
PTH2R,5746,True
ANKRD45,339416,True
CLIC2,1193,True
KITLG,4254,True
HAP1,9001,True
CSNK2A1,1457,True
WDR82,80335,True
TMEM68,137695,True
HEATR5B,54497,True
SLC25A30,253512,True
SLC35A2,7355,True
C4B,721,True
AP1B1,162,True
TNFSF12,8742,True
C4orf17,84103,True
DYRK1A,1859,True
SLK,9748,True
SRSF2,6427,True
RPL3L,6123,True
HAUS3,79441,True
PGM5,5239,True
MBNL2,10150,True
LARP4B,23185,True
GPR115,221393,True
C17orf50,146853,True
HSD17B4,3295,True
CHML,1122,True
CST6,1474,True
S100Z,170591,True
PLA2G4B,8681,True
AKR1C2,1646,True
RPS6KB2,6199,True
HOXC11,3227,True
C1orf68,100129271,True
RFC4,5984,True
RP11-366L20.2,0,True
RABL2A,11159,True
TMEM123,114908,True
CTD-2054N24.2,0,True
ASPM,259266,True
HSBP1L1,440498,True
MICALCL,84953,True
CH25H,9023,True
MILR1,284021,True
HOXC10,3226,True
KLHDC2,23588,True
NUDT11,55190,True
NDN,4692,True
FAR1,84188,True
SH2D1B,117157,True
ARL10,285598,True
RSPO1,284654,True
TUBB1,81027,True
TSPAN11,441631,True
TSPAN12,23554,True
METTL16,79066,True
UGT1A10,54575,True
CKS2,1164,True
GLT8D1,55830,True
NME8,51314,True
NDUFA2,4695,True
C22orf34,0,True
DLX1,1745,True
BRMS1,25855,True
ABI3,51225,True
PTGER1,5731,True
WDR24,84219,True
NRBP2,340371,True
GIMAP1,170575,True
FAM120A,23196,True
C17orf58,284018,True
CKAP2L,150468,True
KIAA1919,91749,True
MDH1,4190,True
CST5,1473,True
ATRNL1,26033,True
TMEM181,57583,True
IL2RB,3560,True
C8A,731,True
SLCO1B3,28234,True
CD46,4179,True
SRBD1,55133,True
RRP9,9136,True
ADCY6,112,True
S1PR4,8698,True
CTBS,1486,True
RBPJ,3516,True
ZFP36L2,678,True
CTD-2228K2.5,0,True
ZNF75D,7626,True
RFX1,5989,True
NEB,4703,True
SCRN3,79634,True
MICALL2,79778,True
FAM118B,79607,True
CRK,1398,True
MRM1,79922,True
IL16,3603,True
POLL,27343,True
MICU2,221154,True
DYRK2,8445,True
PCYT1A,5130,True
KPNB1,3837,True
CD3EAP,10849,True
CAPNS2,84290,True
GGT2,728441,True
ERH,2079,True
WRN,7486,True
GABPB1,2553,True
GJC2,57165,True
RMND5B,64777,True
RABGAP1L,9910,True
HEYL,26508,True
VASH1,22846,True
HSD17B8,7923,True
DIRC1,116093,True
SYTL1,84958,True
CCDC42,146849,True
WDR46,9277,True
CINP,51550,True
POLR1B,84172,True
SNX8,29886,True
PACSIN2,11252,True
CDK17,5128,True
ZNF296,162979,True
NAT10,55226,True
MS4A10,341116,True
LINGO4,339398,True
CADPS2,93664,True
GDF10,2662,True
YY1,7528,True
NEUROD2,4761,True
PAK1IP1,55003,True
LRSAM1,90678,True
SLC26A9,115019,True
EHHADH,1962,True
PTPRU,10076,True
LRRC15,131578,True
MRPL51,51258,True
NPAS1,4861,True
RAB8B,51762,True
BOLA1,51027,True
ANKRD12,23253,True
TINF2,26277,True
FAM214A,56204,True
ZFYVE26,23503,True
SLC8A1,6546,True
OIP5,11339,True
PPP1R26,9858,True
FTH1,2495,True
P2RX1,5023,True
FUT8,2530,True
IL13RA1,3597,True
RILP,83547,True
TOR3A,64222,True
FLVCR1,28982,True
CNOT11,55571,True
DENND3,22898,True
ERC2,26059,True
NEK11,79858,True
CCR1,1230,True
NET1,10276,True
DUSP22,56940,True
TLL2,7093,True
SLC2A1,6513,True
LRP1,4035,True
ATP2C2,9914,True
GMPR,2766,True
FAM210A,125228,True
RPL37,6167,True
LRWD1,222229,True
ODF3B,440836,True
LOXHD1,125336,True
MMP25,64386,True
PDGFB,5155,True
RBP1,5947,True
ADD1,118,True
HIF3A,64344,True
NADK2,133686,True
AKAP4,8852,True
NSMF,26012,True
TMEM154,201799,True
NLRC4,58484,True
B3GNT3,10331,True
OCIAD1,54940,True
ALX3,257,True
TMC7,79905,True
RPLP0,6175,True
COX5A,9377,True
RDX,5962,True
SIRT6,51548,True
L1CAM,3897,True
MDH1B,130752,True
ZNF471,57573,True
SGCG,6445,True
LRRC47,57470,True
GZMH,2999,True
GPRASP2,114928,True
ODF2,4957,True
PAQR5,54852,True
TMEM99,147184,True
ITGA6,3655,True
FOLR2,2350,True
GDF15,9518,True
GRIK2,2898,True
TEX11,56159,True
SYT15,83849,True
A4GALT,53947,True
USP5,8078,True
AMOTL2,51421,True
AGO3,192669,True
NTN1,9423,True
PODNL1,79883,True
C9orf41,138199,True
NXT2,55916,True
ARSH,347527,True
TRAPPC13,80006,True
ZFP64,55734,True
ITIH3,3699,True
SLC25A5,292,True
CLU,1191,True
FBXL17,64839,True
CCDC167,154467,True
COL22A1,169044,True
HIST1H2BN,8341,True
TEKT2,27285,True
FRK,2444,True
ROMO1,140823,True
SCGB2A1,4246,True
GPN2,54707,True
ZDHHC4,55146,True
SHANK2,22941,True
KATNBL1,79768,True
VPS4A,27183,True
KLHDC1,122773,True
C9orf85,138241,True
SLMO2,51012,True
RPA1,6117,True
CMTM2,146225,True
CDH2,1000,True
SLC43A1,8501,True
NDST1,3340,True
ZMYM1,79830,True
MXRA5,25878,True
RPS5,6193,True
LILRA3,11026,True
PIK3R2,5296,True
RP11-701P16.2,0,True
PHKG2,5261,True
TMEM167B,56900,True
PLCXD3,345557,True
ZAP70,7535,True
WDR90,197335,True
TIMM8A,1678,True
TAGLN,6876,True
CBWD6,150472,True
DCAF10,79269,True
AZI1,22994,True
GAL3ST2,64090,True
ILF3,3609,True
VPS72,6944,True
RNF146,81847,True
SLC22A3,6581,True
NUTM2F,54754,True
TRIP10,9322,True
ALDOC,230,True
ACTR8,93973,True
TXNRD1,7296,True
HNRNPAB,3182,True
TCEB1,6921,True
DOCK6,57572,True
SKA1,220134,True
AZIN1,51582,True
LIM2,3982,True
TBX20,57057,True
PHOSPHO1,162466,True
DNM1L,10059,True
PTBP1,5725,True
VPS36,51028,True
RHOU,58480,True
ATP1B3,483,True
MEX3D,399664,True
NUDT19,390916,True
CLPB,81570,True
EPB41L5,57669,True
TTC29,83894,True
FAM107B,83641,True
ZNF485,220992,True
CRY2,1408,True
LIMS2,55679,True
CERS4,79603,True
EGFL7,51162,True
RNPEPL1,57140,True
HOXA3,3200,True
ZNF544,27300,True
FN3KRP,79672,True
TMEM131,23505,True
GPBP1,65056,True
PRSS1,5644,True
PROK2,60675,True
RPL36,25873,True
CHRM3,1131,True
IFI30,10437,True
RHOT1,55288,True
TFAP2D,83741,True
RCN3,57333,True
CCNG1,900,True
TCF20,6942,True
SERPINI2,5276,True
STX8,9482,True
LRP1B,53353,True
FRMD3,257019,True
ETNK2,55224,True
NHS,4810,True
LAT,27040,True
MSLN,10232,True
MOAP1,64112,True
EIF1AX,1964,True
RGPD1,400966,True
MAOA,4128,True
CDH8,1006,True
HK2,3099,True
NDUFS1,4719,True
SERINC2,347735,True
SF3B2,10992,True
GEN1,348654,True
CAPNS1,826,True
EIF2S2,8894,True
LAMA2,3908,True
EFHC1,114327,True
ZNF727,442319,True
TNFSF4,7292,True
DDX51,317781,True
ALDH18A1,5832,True
SMC1A,8243,True
SLC6A1,6529,True
SGK494,0,True
FAM92B,339145,True
TBXA2R,6915,True
NKAIN2,154215,True
FAM110C,642273,True
DPP4,1803,True
DGCR14,8220,True
VAPA,9218,True
WDR7,23335,True
OSR1,130497,True
SLC39A4,55630,True
ACRV1,56,True
KCNH8,131096,True
HIST2H3A,126961,True
FITM2,128486,True
CDCA7,83879,True
TBRG1,84897,True
TMEM62,80021,True
GRAMD2,196996,True
KRT77,374454,True
DYNC2LI1,51626,True
FLAD1,80308,True
GIN1,54826,True
FAM72A,729533,True
CMTM6,54918,True
TWISTNB,221830,True
OCEL1,79629,True
TMEM170A,124491,True
PAAF1,80227,True
CD9,928,True
TTLL7,79739,True
GPBAR1,151306,True
EMP1,2012,True
HAX1,10456,True
PRUNE2,158471,True
RBM19,9904,True
RNF222,643904,True
C15orf48,84419,True
RAPH1,65059,True
CTB-58E17.5,0,True
TTL,150465,True
AMHR2,269,True
CDH19,28513,True
AP2M1,1173,True
BTNL9,153579,True
MNX1,3110,True
MED10,84246,True
INSIG1,3638,True
KCNK5,8645,True
PPEF1,5475,True
DDX39A,10212,True
PKDREJ,10343,True
CGGBP1,8545,True
MTHFD1,4522,True
RENBP,5973,True
AMIGO2,347902,True
HSD17B3,3293,True
LLGL1,3996,True
OR2B6,26212,True
PLA2G4F,255189,True
DEPDC4,120863,True
KIF19,124602,True
MORN5,254956,True
C4orf21,55345,True
HSPA5,3309,True
MANBAL,63905,True
HLA-C,3107,True
C3orf38,285237,True
TUBGCP4,27229,True
POT1,25913,True
WDFY4,57705,True
DNAJC7,7266,True
ELK3,2004,True
FOXJ1,2302,True
FSBP,100861412,True
TMEM246,84302,True
PIGA,5277,True
MED27,9442,True
CTC1,80169,True
FIP1L1,81608,True
SCAI,286205,True
TRAT1,50852,True
NR4A1,3164,True
RPL18A,6142,True
MID1IP1,58526,True
MCHR2,84539,True
AC020907.1,0,True
TMEM161A,54929,True
SPRY4,81848,True
PXMP4,11264,True
NUDT8,254552,True
TMEM233,387890,True
HLA-DQB1,3119,True
UGT1A6,54578,True
LYPD1,116372,True
TAPT1,202018,True
LIPT2,387787,True
ZNF107,51427,True
GALNT2,2590,True
OSTC,58505,True
LINGO2,158038,True
ICAM2,3384,True
FHL2,2274,True
ZFP2,80108,True
CDHR4,389118,True
GHRHR,2692,True
TBX1,6899,True
CCDC142,84865,True
ZNF676,163223,True
ADAT3,113179,True
SNX3,8724,True
NUP155,9631,True
C8orf44,56260,True
KRT38,8687,True
FANCD2OS,115795,True
PVRL4,81607,True
PARK2,5071,True
P2RX7,5027,True
MLST8,64223,True
DDIT3,1649,True
C6ORF165,0,True
CD6,923,True
BMPR1A,657,True
OTUD4,54726,True
NRAS,4893,True
ODF3L2,284451,True
LIN54,132660,True
NLRP12,91662,True
CUTC,51076,True
ITCH,83737,True
TAOK2,9344,True
FOS,2353,True
GLUD2,2747,True
HOPX,84525,True
MMP9,4318,True
RHEBL1,121268,True
SCARB2,950,True
CGNL1,84952,True
C1orf222,85452,True
FOXD3,27022,True
POLD2,5425,True
PLXNC1,10154,True
MEX3A,92312,True
SLC9A7,84679,True
CHCHD10,400916,True
TRPM2,7226,True
UTP14C,9724,True
ZBED2,79413,True
EPPIN,57119,True
RFPL3,10738,True
TRAPPC3L,100128327,True
RP11-574K11.31,0,True
C1orf228,339541,True
TCEB3B,51224,True
ZBTB41,360023,True
RBM5,10181,True
DACH1,1602,True
ADAL,161823,True
PPARA,5465,True
HNRNPU,3192,True
PIP5K1C,23396,True
ATP2A1,487,True
KLRK1,22914,True
OGG1,4968,True
FAM60A,58516,True
ACAT1,38,True
GCSH,2653,True
CC2D1B,200014,True
RRM2,6241,True
ZC3HC1,51530,True
TRAPPC2L,51693,True
C15orf26,161502,True
FPR3,2359,True
RPLP1,6176,True
ATP6V0A1,535,True
PLIN2,123,True
RUNDC1,146923,True
RNF165,494470,True
RECK,8434,True
PHF1,5252,True
SLC26A2,1836,True
SIRPD,128646,True
MGP,4256,True
MOB3C,148932,True
ETF1,2107,True
ZDHHC17,23390,True
EMC8,10328,True
SLC39A8,64116,True
ZRANB2,9406,True
MEST,4232,True
DNAJC21,134218,True
GOLGA8R,101059918,True
MFF,56947,True
MAGI1,9223,True
C5orf46,389336,True
CORIN,10699,True
CMTM4,146223,True
DTYMK,1841,True
PTHLH,5744,True
TP53TG3B,24150,True
RP11-146D12.2,0,True
CENPI,2491,True
VPS13C,54832,True
OGN,4969,True
C9orf169,375791,True
RBAK,57786,True
ALPK2,115701,True
NDUFS6,4726,True
HDAC3,8841,True
LYSMD2,256586,True
TMEM254,80195,True
CHKB-CPT1B,0,True
SLC12A8,84561,True
FAHD1,81889,True
IL3RA,3563,True
BTD,686,True
NELFA,7469,True
IL18,3606,True
KRT16,3868,True
CXXC5,51523,True
MAGOHB,55110,True
MPEG1,219972,True
RIPPLY3,53820,True
PPP1R12C,54776,True
ZNF333,84449,True
CTD-2370N5.3,0,True
CLDN2,9075,True
GUF1,60558,True
AC092811.1,0,True
DNAH1,25981,True
CAD,790,True
CLEC19A,0,True
BMP2,650,True
ADRM1,11047,True
HIST1H2AG,8329,True
MAMLD1,10046,True
UGGT1,56886,True
POLR1A,25885,True
WNT3A,89780,True
ZNHIT2,741,True
PLEKHM3,389072,True
FOLR1,2348,True
KIAA1468,57614,True
PFKM,5213,True
MAPK6,5597,True
DMGDH,29958,True
SESN1,27244,True
UFC1,51506,True
TRERF1,55809,True
BTG2,7832,True
GINS3,64785,True
HSPB11,51668,True
COL24A1,255631,True
LSAMP,4045,True
ATP6V1E2,90423,True
RHOBTB2,23221,True
EGLN3,112399,True
HSPB6,126393,True
SLC19A1,6573,True
TPBG,7162,True
MRPL45,84311,True
KIF13B,23303,True
TP53TG3,24150,True
CRISPLD1,83690,True
LCE5A,254910,True
WNT7B,7477,True
SEPT5,2812,True
DFFA,1676,True
SASH1,23328,True
RPL36A,6173,True
TRIM25,7706,True
SERPINB13,5275,True
USP28,57646,True
AC074091.13,0,True
ARHGAP9,64333,True
CEP55,55165,True
CNTD1,124817,True
GAB3,139716,True
AP2A1,160,True
CD300LF,146722,True
MCM10,55388,True
PTPRG,5793,True
PIEZO1,9780,True
RP11-122A3.2,0,True
EPT1,85465,True
HDGFRP3,0,True
HMCES,56941,True
FAAH,2166,True
ABCA12,26154,True
FYN,2534,True
BBS4,585,True
EPB42,2038,True
MRPL18,29074,True
USP27X,389856,True
RILPL2,196383,True
SSR3,6747,True
CDK12,51755,True
HOXD12,3238,True
SMARCD1,6602,True
ANKRD26,22852,True
ABCE1,6059,True
SMARCD3,6604,True
CYB5R2,51700,True
DNMT3A,1788,True
HLX,3142,True
ZBTB4,57659,True
NCKAP1,10787,True
MRAP2,112609,True
KLHDC7A,127707,True
RPA3-AS1,0,True
ABHD17B,51104,True
FAM69B,138311,True
TRIO,7204,True
ABCC4,10257,True
MAGEB2,4113,True
XPNPEP1,7511,True
C9orf152,401546,True
GPRASP1,9737,True
PRMT2,3275,True
APOC1,341,True
FAM107A,11170,True
MORF4L1,10933,True
ADAMTSL3,57188,True
C9orf114,51490,True
DLGAP5,9787,True
DKK1,22943,True
ITGA1,3672,True
SERPINA4,5267,True
DLG3,1741,True
IGF2BP1,10642,True
DGUOK,1716,True
ZNF488,118738,True
ATP5J2,9551,True
FAM134C,162427,True
FUOM,282969,True
SRSF1,6426,True
ARAP2,116984,True
ARID3A,1820,True
CLEC14A,161198,True
CCDC102B,79839,True
SOS2,6655,True
RNF187,149603,True
PIGR,5284,True
TBC1D9B,23061,True
SSC5D,284297,True
CYBB,1536,True
BOD1,91272,True
REEP3,221035,True
SLC24A3,57419,True
NPNT,255743,True
KLC2,64837,True
GPR137,56834,True
DR1,1810,True
SLC22A18AS,5003,True
CTDSP2,10106,True
SPZ1,84654,True
AC008443.1,0,True
OR4D6,219983,True
ARMC8,25852,True
LRP8,7804,True
MPPED1,758,True
COX7A2L,9167,True
AMPD3,272,True
SPHK1,8877,True
PRMT5,10419,True
CLEC2L,154790,True
STIP1,10963,True
SLC10A7,84068,True
ABLIM1,3983,True
ATXN1L,342371,True
PUM2,23369,True
UBE2I,7329,True
UGT8,7368,True
WDR48,57599,True
PIGN,23556,True
ORM1,5004,True
GIT2,9815,True
CNOT1,23019,True
CGN,57530,True
CSNK2A3,283106,True
SNCB,6620,True
BMPER,168667,True
RUVBL1,8607,True
TRABD2B,388630,True
SDC3,9672,True
CNIH2,254263,True
CERS2,29956,True
KIAA1456,57604,True
KIF21B,23046,True
TNFSF11,8600,True
PRSS27,83886,True
ANKS1A,23294,True
AC006449.1,0,True
NOTCH4,4855,True
LTK,4058,True
HYLS1,219844,True
MSL2,55167,True
ANKDD1A,348094,True
SCML4,256380,True
ZNF444,55311,True
ZSWIM7,125150,True
DPH7,92715,True
JAKMIP3,282973,True
CDH24,64403,True
AKAP2,11217,True
SCN8A,6334,True
METTL5,29081,True
ADSSL1,122622,True
ADHFE1,137872,True
SLC7A11,23657,True
SLCO4C1,353189,True
RANBP6,26953,True
STAU1,6780,True
RP11-159G9.5,0,True
RHOQ,23433,True
PAQR3,152559,True
PCDHB17,0,True
ABCA13,154664,True
PARP1,142,True
PDE7B,27115,True
ZNF12,7559,True
CLRN2,645104,True
WIPF3,644150,True
PPP1R13B,23368,True
GCOM1,145781,True
DDX10,1662,True
TRAK1,22906,True
IFI27,3429,True
VSTM5,387804,True
TMEM219,124446,True
ZMYND15,84225,True
NAA38,51691,True
ASNS,440,True
ZNF620,253639,True
VDAC2,7417,True
METTL21C,196541,True
GOLGA8Q,0,True
PSMA2,5683,True
AMY1C,276,True
GDF5,8200,True
DKK3,27122,True
ATP7A,538,True
HLA-DQB2,3120,True
HOXC8,3224,True
ZC3HAV1L,92092,True
KNSTRN,90417,True
SGMS1,259230,True
ZNF844,284391,True
MYBPHL,343263,True
ZNF181,339318,True
MAP1LC3B,81631,True
LMO7,4008,True
TFAP2A,7020,True
RAB4B,53916,True
C7orf43,55262,True
APIP,51074,True
SRD5A1,6715,True
NUFIP2,57532,True
SUPT3H,8464,True
CREB3L1,90993,True
FAM109A,144717,True
GLDN,342035,True
DUSP18,150290,True
SCUBE1,80274,True
INMT,11185,True
FAM71A,149647,True
ADAMTSL5,339366,True
MRGBP,55257,True
CBWD7,220869,True
ASRGL1,80150,True
BIRC5,332,True
SMCO3,440087,True
CYP4V2,285440,True
SAMD4B,55095,True
RNF13,11342,True
HMG20A,10363,True
CSK,1445,True
ATP6V0E1,8992,True
RHOJ,57381,True
GLIPR1L2,144321,True
TIRAP,114609,True
ZNF709,163051,True
DNAH7,56171,True
LY96,23643,True
HIST1H2AL,8329,True
HEPH,9843,True
TLR2,7097,True
TYSND1,219743,True
LRRC36,55282,True
NDUFAF3,25915,True
GALNT1,2589,True
VRK3,51231,True
ATAD2,29028,True
NDUFA4L2,56901,True
TNFRSF14,8764,True
WNT16,51384,True
PCDHAC2,56134,True
ZC3H12A,80149,True
CPNE2,221184,True
GOLGA8J,653073,True
FSIP2,401024,True
UNK,85451,True
TPO,7173,True
SEC22C,9117,True
GPSM2,29899,True
CEACAM8,1088,True
C17orf67,339210,True
CMBL,134147,True
ZCWPW2,152098,True
PZP,5858,True
RNMT,8731,True
ADAMTS17,170691,True
MMP24,10893,True
WIZ,58525,True
MAZ,4150,True
CEBPG,1054,True
SYT6,148281,True
CNPY1,285888,True
TP53TG3D,24150,True
UBR2,23304,True
GNG7,2788,True
ZFHX4,79776,True
CENPN,55839,True
LCTL,197021,True
C10orf99,387695,True
TTLL9,164395,True
SEMA6A,57556,True
FNIP2,57600,True
KRTCAP2,200185,True
SIAH2,6478,True
WNT10A,80326,True
LPCAT3,10162,True
RAB3D,9545,True
LRRC28,123355,True
UBA2,10054,True
PSMC3,5702,True
C16orf45,89927,True
PLCE1,51196,True
CNFN,84518,True
IFFO2,126917,True
RGS20,8601,True
UBAP2L,9898,True
ORC6,23594,True
BBS12,166379,True
RECQL,5965,True
ANKRD23,200539,True
PMS1,5378,True
C11orf63,79864,True
NR4A2,4929,True
TPPP3,51673,True
LZTFL1,54585,True
NFYB,4801,True
FAM204A,63877,True
GLP2R,9340,True
ZNF577,84765,True
DSG2,1829,True
LRCH3,84859,True
CABP4,57010,True
C15orf57,90416,True
S100A3,6274,True
SLC22A4,6583,True
ANKRD1,27063,True
TMUB1,83590,True
AP3M2,10947,True
PDIA5,10954,True
NUSAP1,51203,True
LRRC45,201255,True
IK,3550,True
SMNDC1,10285,True
SPRYD7,57213,True
BUB3,9184,True
TRAIP,10293,True
NHSL2,340527,True
MRPS26,64949,True
RNF7,9616,True
ZNF385D,79750,True
SLC25A22,79751,True
SCARF1,8578,True
MTOR,2475,True
ARHGEF4,50649,True
USP35,57558,True
PTPN3,5774,True
C9orf84,158401,True
FAM98A,25940,True
GUCY1B3,2983,True
CDCA4,55038,True
MS4A6A,64231,True
NCF1,653361,True
CNTNAP3,79937,True
TBP,6908,True
KANK2,25959,True
CHEK2,11200,True
KIAA1244,57221,True
SGCE,8910,True
RERGL,79785,True
MDC1,9656,True
SNRPD2,6633,True
HNF4G,3174,True
GATA5,140628,True
CCRL2,9034,True
SPDL1,54908,True
AC018755.1,0,True
ST6GALNAC6,30815,True
TPST1,8460,True
ZNF322,79692,True
CDC34,997,True
PTPRN2,5799,True
EEF1A1,1915,True
PRDM15,63977,True
U2SURP,23350,True
MST4,0,True
STRN4,29888,True
TRIB1,10221,True
NELFCD,51497,True
UBE2Q1,55585,True
PRKCZ,5590,True
PPP2R5B,5526,True
DENND4A,10260,True
GLRX,2745,True
HIST1H3B,8350,True
ZNF454,285676,True
CDCA3,83461,True
PIFO,128344,True
SRGN,5552,True
FAM25B,643161,True
ADH1A,124,True
LDB2,9079,True
RRAD,6236,True
RABAC1,10567,True
IL27RA,9466,True
S100A11,6282,True
XPO4,64328,True
PFKFB2,5208,True
ARHGEF38,54848,True
MESP2,145873,True
CD97,976,True
GDA,9615,True
RAD51AP1,10635,True
PRPF4,9128,True
DEC1,50514,True
MGEA5,10724,True
BCL2L13,23786,True
CTNNAL1,8727,True
NME1-NME2,4831,True
ERVFRD-1,405754,True
GAL3ST1,9514,True
ADAMTS20,80070,True
FEZ2,9637,True
METTL20,254013,True
FGF21,26291,True
ODF2L,57489,True
FZD5,7855,True
CA1,759,True
ITIH4,3700,True
ZNF534,147658,True
CERS6,253782,True
CACNA2D4,93589,True
C10orf12,26148,True
SPRY1,10252,True
TRAP1,10131,True
SURF6,6838,True
CHURC1-FNTB,100529261,True
MTG2,26164,True
PPP2R3B,28227,True
PIK3R6,146850,True
CCDC150,284992,True
SPAG7,9552,True
PSMA4,5685,True
ZNF18,7566,True
PPP2R5E,5529,True
NUPL1,9818,True
TMEM129,92305,True
RAPGEFL1,51195,True
CSTA,1475,True
CIRBP,1153,True
ANKRD13B,124930,True
SHBG,6462,True
EFCAB14,9813,True
SOX2,6657,True
MAN2A2,4122,True
SUV420H2,84787,True
SYNE1,23345,True
CCDC34,91057,True
CTSK,1513,True
RINT1,60561,True
TNPO3,23534,True
PSMA3,5684,True
PDLIM2,64236,True
ST6GAL1,6480,True
PAK1,5058,True
DDIT4,54541,True
ACMSD,130013,True
AREG,374,True
KCTD6,200845,True
DNA2,1763,True
WDHD1,11169,True
LBX2,85474,True
STX1A,6804,True
KATNA1,11104,True
FBXO31,79791,True
DUSP11,8446,True
SOCS3,9021,True
NRARP,441478,True
PTRF,284119,True
ADAM32,203102,True
PFAS,5198,True
VARS,7407,True
POLR2I,5438,True
HLA-F,3134,True
THSD7A,221981,True
SOX18,54345,True
NT5M,56953,True
LSG1,55341,True
CCDC57,284001,True
NMNAT1,64802,True
AC105020.1,0,True
TMED2,10959,True
UTP3,57050,True
TECR,9524,True
PRPSAP2,5636,True
SGMS2,166929,True
SPECC1L-ADORA2A,0,True
SCN1B,6324,True
VCX3B,425054,True
LRPAP1,4043,True
AWAT2,158835,True
OPRK1,4986,True
NQO1,1728,True
ANTXR2,118429,True
IFIT3,3437,True
TAB2,23118,True
SULT4A1,25830,True
IKZF4,64375,True
PPP1CC,5501,True
UPK3BL,548644,True
SLC35D1,23169,True
SP2,6668,True
KIAA0513,9764,True
PTPLA,9200,True
TMEM220,388335,True
TMEM163,81615,True
RP11-463D19.2,0,True
ACKR4,51554,True
COMTD1,118881,True
CLTC,1213,True
BX255923.1,0,True
ATR,545,True
CSF1R,1436,True
SYNE3,161176,True
TMA7,51372,True
MRPS34,65993,True
OGDH,4967,True
PCDH15,65217,True
GATC,283459,True
FEN1,2237,True
STMND1,401236,True
NOTCH2,4853,True
PITPNB,23760,True
RQCD1,9125,True
NISCH,11188,True
CCL25,6370,True
CA13,377677,True
ZNF774,342132,True
HABP4,22927,True
PTPN5,84867,True
ARL6IP1,23204,True
HNRNPDL,9987,True
C1orf174,339448,True
KMT2E,55904,True
ZNF267,10308,True
RAC3,5881,True
SH3D19,152503,True
BEX4,56271,True
EXOSC1,51013,True
SSMEM1,136263,True
PRR9,574414,True
PPP1R1B,84152,True
BLM,641,True
HMGA1,3159,True
MT-ND4,4538,True
ADRBK2,157,True
ADH7,131,True
KRT14,3861,True
PLEKHG5,57449,True
FARSB,10056,True
PEX26,55670,True
CA5B,11238,True
TRIM46,80128,True
SRSF12,135295,True
INTS1,26173,True
CEBPZ,10153,True
LIFR,3977,True
TLL1,7092,True
SLC38A1,81539,True
CREBL2,1389,True
ZNF627,199692,True
HNRNPA1,3178,True
CCDC11,220136,True
SLC37A1,54020,True
HCN4,10021,True
VAPB,9217,True
LMNA,4000,True
MYO1B,4430,True
CABP7,164633,True
RPGRIP1,57096,True
SPATA5,166378,True
CLCA4,22802,True
NUF2,83540,True
PRKAR1A,5573,True
CBLN3,643866,True
TBX18,9096,True
TIPRL,261726,True
CPPED1,55313,True
BRIX1,55299,True
UBE2G2,7327,True
SH2D3C,10044,True
Z98049.1,0,True
KMT2B,0,True
GPR39,2863,True
TBC1D10B,26000,True
OR7A5,26659,True
CDX1,1044,True
GLTSCR1L,23506,True
C21orf119,0,True
TBC1D32,221322,True
LEFTY2,7044,True
GSTA2,2938,True
RALGAPA2,57186,True
ZYX,7791,True
HGS,9146,True
MEF2A,4205,True
ZNFX1,57169,True
KCNH6,81033,True
C8orf59,401466,True
ZNF513,130557,True
SLC50A1,55974,True
PLAGL2,5326,True
ZC3H14,79882,True
FAM171B,165215,True
RP11-5A19.5,0,True
AREL1,9870,True
CCDC169,728591,True
FXYD6,53826,True
DDAH2,23564,True
KIFC1,3833,True
PPIP5K2,23262,True
IL4R,3566,True
PNN,5411,True
C1QB,713,True
ADAMTS1,9510,True
GPR183,1880,True
APRT,353,True
CDHR1,92211,True
SNRNP70,6625,True
RGMA,56963,True
FTO,79068,True
GBP3,2635,True
DDX60,55601,True
PPAP2B,8613,True
C3orf14,57415,True
PCM1,5108,True
PRDX5,25824,True
FKSG61,0,True
STAT4,6775,True
ECE2,9718,True
CPSF7,79869,True
DRD1,1812,True
OTOA,146183,True
ACOT4,122970,True
FBXL12,54850,True
CTU1,90353,True
C17orf59,54785,True
STX12,23673,True
HIP1,3092,True
GAB1,2549,True
TMEM98,26022,True
UCN2,90226,True
TRIP13,9319,True
FKBP1B,2281,True
CLEC10A,10462,True
ABHD4,63874,True
DDX47,51202,True
RASL12,51285,True
RPP25L,138716,True
NCKAP5,344148,True
TPPP2,122664,True
TGFBR2,7048,True
RHEB,6009,True
BUD31,8896,True
PRR11,55771,True
RP11-216L13.17,0,True
MAGI3,260425,True
PDCD1LG2,80380,True
ZC3H3,23144,True
CDKL5,6792,True
PSMA6,5687,True
SORT1,6272,True
C17orf96,100170841,True
TFAM,7019,True
PAPD4,167153,True
CNP,1267,True
WNT3,7473,True
TMEM19,55266,True
TELO2,9894,True
TCN2,6948,True
ZNF22,7570,True
MRPL13,28998,True
TCTE1,202500,True
GNL3,26354,True
TTC38,55020,True
LRFN4,78999,True
NUP93,9688,True
FANCL,55120,True
ZSCAN18,65982,True
ECSCR,641700,True
CBWD5,55871,True
CPSF1,29894,True
CELSR1,9620,True
LAMA4,3910,True
BASP1,10409,True
IRX3,79191,True
ACPP,55,True
DPP3,10072,True
NR4A3,8013,True
FLI1,2313,True
ABCF1,23,True
GOLGA8H,728498,True
ARHGAP44,9912,True
GNGT1,2792,True
