Gene_Hugo_Symbol,Entrez_Gene_Id,r_value_pearson
AIMP2,7965,-0.13023956513429216
KCNQ1,3784,-0.026239203237324663
C19orf52,90580,0.07309578743846769
CCSER2,54462,0.1589705581518401
LITAF,9516,0.10557343657669276
NTF3,4908,-0.09032088676939933
SLC43A3,29015,-0.07500511246134452
CNGA4,1262,0.14237701069594721
OXGR1,27199,-0.22835037820614343
INHBA,3624,0.10561955381222786
DDX39B,7919,0.09384147390060181
ZNF436,80818,0.12882107456957906
C22orf26,55267,0.16451648389010876
FH,2271,0.0767320540998331
ICAM3,3385,-0.03214522392511991
MSANTD1,345222,0.3305225832804527
DRD2,1813,-0.02083027896224724
DGKA,1606,0.08691025030792199
OR2C3,81472,-0.06658615341468363
PFDN5,5204,-0.17816591681121585
PLBD1,79887,-0.22942750260234168
TNFAIP1,7126,0.2559559825261368
CCR4,1233,-0.0014328259564496404
CHRAC1,54108,0.12163057991183951
LRRN1,57633,-0.12178299973254471
OSBPL1A,114876,0.05739478857267591
GRM3,2913,0.03585903195478454
ELL,8178,0.10191515149139518
USP50,373509,0.05172236949171055
ZNF695,57116,0.03993673389451276
PDCL,5082,0.024870442040601633
P2RY12,64805,0.30806049126943846
KHDRBS1,10657,0.051826408916613095
KRT6A,3853,0.07683020419395314
CCDC91,55297,0.014165937289682937
SMTNL2,342527,-0.0410583648578598
NDST4,64579,-0.03764643994773638
GINS4,84296,-0.07235530679752128
BMF,90427,-0.001828966509875532
BMP7,655,0.14922689696551156
CPQ,10404,0.10036300683537225
MRPL30,51263,0.2866768940934597
CXCL3,2921,0.14404293378177152
TMEM66,51669,0.19819057120893976
TACC2,10579,-0.0032083621138580473
C2orf49,79074,0.005968510545683647
RSU1,6251,0.012804925991289177
OTOF,9381,0.11638171921784655
AC002985.3,0,-0.07262610761441411
CTD-2021H9.3,0,0.11380865558205021
SCAND3,114821,0.01383799914155149
C19orf60,55049,0.1569220593249727
SLC12A1,6557,-0.08847967738687919
EXOSC6,118460,-0.10163370110712712
UBE2F,140739,-0.08525704532527711
AVIL,10677,-0.044069300839318294
LRRC4B,94030,0.06310215180961734
TGM4,7047,0.05093827529749661
RASSF5,83593,0.09523737077883006
PPP3CA,5530,0.19009115434773335
APOL6,80830,-0.03610299237472525
GCM2,9247,0.1012433678550332
HNRNPUL2,221092,0.018374864645159694
KANSL3,55683,0.08974061668978661
DAPK1,1612,-0.14414544150692846
LAMA5,3911,0.03345335283364059
GJB6,10804,0.024961513040736627
FAM155B,27112,0.022782772613957218
PTPRF,5792,-0.1491230101379182
ATP1A3,478,-0.0858943166855044
PRIMPOL,201973,0.35465427329673505
TUBGCP3,10426,0.3104522410855452
USP31,57478,0.022923437998164597
RASEF,158158,-0.1005864806583219
PLA2G10,8399,0.17828879521536772
FAM181B,220382,0.14072643512290706
GPRC6A,222545,-0.05712775282959092
PBX1,5087,-0.11474446753791308
C3orf49,0,0.08916914226812042
SPATS2L,26010,0.0383714646443314
AHI1,54806,0.1424661984310083
CXCL12,6387,0.06861653310251076
ANKRD50,57182,0.018161452783042306
IFT52,51098,0.1808206704294042
AC040160.1,0,-0.20435046527331657
PLEKHA7,144100,-0.05141006489865194
POU5F2,134187,0.06075525057623497
FLNC,2318,0.05991792166435862
CHGA,1113,0.0969104334276954
DMRTC2,63946,-0.06105755620710207
LDHC,3948,0.6562610686580022
HPX,3263,0.16789481565544762
CCM2,83605,0.1590571888757884
DOHH,83475,0.562185012381478
LINC00908,0,0.11177622314462085
EMG1,0,-0.1540334374264026
GPR89C,728932,-0.028854899815325755
LPL,4023,0.0072758973995272515
APOBEC1,339,0.6789371612329537
IL12RB1,3594,0.11844537188426296
EZR,7430,0.1475888560615959
LSR,51599,0.04586235853771711
TM7SF3,51768,-0.01706861206933242
PCDH17,27253,0.07695062122504956
HFE2,148738,-0.13221550198469445
CATSPER4,378807,-0.009738274041432099
POLR3K,51728,0.17546394622636166
CPVL,54504,-0.11044616441096575
MMP7,4316,-0.18502726081861987
WDR74,54663,-0.025663703872161478
TNNT3,7140,-0.17292407639966623
ZP3,7784,0.4186968231534172
KBTBD3,143879,0.11678073598486569
WBP1,23559,0.33255711523292614
SWI5,375757,0.09470874424579756
C7orf31,136895,0.08036937220118749
GRWD1,83743,0.14916366021925137
FAM81B,153643,0.1764879037855636
ZNF780B,163131,-0.050881585778984544
EMP2,2013,-0.09812773317441001
MAT1A,4143,-0.15820849376565121
MRGPRX2,117194,-0.020665716053145725
HPDL,84842,-0.1391749694088894
FBXO8,26269,0.3747256042615682
PARP16,54956,0.11235344197579428
ST6GALNAC4,27090,-0.2583479494203836
CLEC3B,7123,0.04904638973107204
LRRC29,26231,0.1551543777855412
UBE2Q2,92912,0.03658230022337895
HMMR,3161,-0.13311096352389143
KCNH7,90134,-0.025437972429257077
CYP2W1,54905,0.03250885062102664
AC114494.1,0,0.023513343709064168
SPIRE2,84501,-0.0741368204433734
FBXO43,286151,-0.16199024842426374
PLEKHH2,130271,0.0668361940001144
FXYD3,5349,-0.3179106449276604
FCER1A,2205,0.26752466911585093
NCK1,4690,0.06972805730086941
DSN1,79980,0.15315651604749098
CD247,919,0.1144659381861701
MLANA,2315,-0.10199811685880837
RAB37,326624,0.16178809531317462
OR5P3,120066,-0.06870451321257451
CNGA2,1260,-0.03177145517823167
THUMPD2,80745,0.275893737161312
CENPB,1059,0.30896447035076224
ZDHHC23,254887,-0.02090720671880623
OR2L5,81466,-0.025285533390488838
PCMT1,5110,0.3322811627794282
ELP5,23587,0.43360234309770973
HVCN1,84329,-0.11597731868640201
ALOX15,246,-0.10760141139640655
LMX1B,4010,0.055473240573587476
COG6,57511,-0.07469667001850601
SFTPA1,653509,0.06377663443837353
CA8,767,0.15803644103770226
RPL38,6169,-0.0877509375716942
AADACL4,343066,-0.012518733286374362
RNF215,200312,-0.0018170177808326665
STAR,6770,-0.17037404357956043
RASGRF2,5924,-0.06545928384884808
MTRNR2L4,100463285,0.3115245959641133
SLC16A11,162515,0.5112178162204449
C17orf51,339263,-0.09927890734514062
PLEKHN1,84069,0.219257801779461
KIF18A,81930,0.20733604159573674
IL17RC,84818,-0.22250123064882743
RC3H1,149041,0.17914340776288545
PTDSS1,9791,0.19406896869392667
TMEM115,11070,-0.1697593188742028
QDPR,5860,0.09023500304007781
FITM1,161247,-0.159821919255126
POC1B-GALNT4,100528030,-0.06903018657028169
FABP4,2167,-0.1445446823992805
ZNF514,84874,0.2930062793102536
MMP17,4326,0.07535142556701821
MLH1,4292,-0.012289798331467087
SPRY3,10251,-0.04804661922724998
RNASE9,390443,-0.04592413431260207
EIF3L,51386,0.18447621476028314
VRK1,7443,-0.09195700756708597
NUDT17,200035,0.16539114866573015
DRG2,1819,0.08967434233501774
ORM2,5005,0.09160825858023146
C16orf46,123775,-0.07472471791513771
PRH2,5554,-0.1033731864680023
ZNF717,100131827,0.2679319375919883
FAM13B,51306,0.24482049328782066
OR2AE1,81392,0.19605346359901313
POLR3C,10623,0.010565154477826452
AANAT,15,0.29964462660665536
FMNL1,752,0.22324501329238555
MGST3,4259,0.22396920681582466
DDX41,51428,0.17828530567631487
FAM117A,81558,-0.028371922984612268
CLDN3,1365,0.13997072201701732
ADC,113451,0.1683011581385523
LAYN,143903,-0.17864972474132837
ZXDB,158586,0.07228718562259243
FASTKD5,60493,0.18816555146594346
C3orf35,339883,0.25582451385842453
SH3PXD2A,9644,0.20340432049701457
APOA2,336,-0.017106749657417437
CLEC5A,23601,0.043035447216930006
NUP98,4928,0.3353610633612662
MAGEF1,64110,0.3417649339474407
ACOX1,51,-0.10926133709834768
NOB1,28987,0.06213013219330702
TSC22D1,8848,0.11119892508353206
CELF5,60680,0.03218564669703698
CXorf31,0,0.19950127530606898
NUTF2,10204,-0.013313278533149574
LRRC69,100130742,-0.20335726095275988
SMARCC1,6599,-0.36192865892506776
DCUN1D4,23142,-0.02394870213902986
C10orf118,55088,0.1104070800861667
ZBTB45,84878,0.015618827242706124
FAM96A,84191,0.06413910801872375
RGL4,266747,0.14114114091772093
C9orf172,389813,0.10910783105753638
SLC12A5,57468,0.35147638128636005
FCHSD1,89848,0.4589324409034922
C9orf116,138162,0.24129956828234203
MMS19,64210,0.11608694561958877
GPLD1,2822,0.04818208061560991
SLITRK3,22865,-0.12285066436317382
CDKN2AIP,55602,0.36410008787508397
CTNND2,1501,0.09909418114004406
RBKS,64080,-0.01922480442229918
B4GALT2,8704,0.22839011306846896
LRRC2,79442,0.16257283574274997
CCDC93,54520,0.09785123244711544
POTEM,641455,-0.060393495959530516
GAA,2548,0.34664073599256634
L3HYPDH,112849,0.21812153223115588
FAM25E,0,-0.07865413615741347
LHX6,26468,-0.16127257272552187
PNLIP,5406,-0.03206131716496321
DSC1,1823,-0.06118446761291817
SP5,389058,-0.053988109286641446
EPHA2,1969,0.295614676694348
MEA1,4201,0.2220440300983509
VAC14,55697,0.048326100107527366
SLC46A2,57864,-0.10952395625263972
C6orf201,404220,0.07025859721233821
DDX4,54514,-0.06297266561095413
ZHX1-C8ORF76,100533106,-0.12506961231651062
ZNF33B,7582,0.27379997151581076
SP7,121340,-0.10104726305323342
ACOX3,8310,-0.026998138672320357
HSD17B12,51144,0.379296798736743
CACNA2D3,55799,-0.1164237401105011
MXI1,4601,-0.11219765779146262
PDSS1,23590,-0.2310602375002751
MYCL,4610,0.23451992390528642
ITIH5,80760,0.010640975682244092
ALS2,57679,0.11136117366610837
PLTP,5360,0.054924095199459774
RAB41,347517,-0.05013519738869569
BFSP2,8419,-0.14708638667241067
FBN2,2201,0.0019872589521077455
LRRC4,64101,0.15083636686327112
TCN1,6947,-0.0009404645929505379
WSCD1,23302,-0.02345604376902772
AC010536.1,0,0.05864951910549265
MCF2L2,23101,-0.1806690124202642
DDX6,1656,0.09771395661887564
MSANTD2,79684,0.21818898917595
GPT,2875,0.2763256500528913
RASA4B,100271927,0.4253641790914623
TAF7L,54457,-0.05505898456571137
NPSR1,387129,0.08966863204085221
YTHDC2,64848,-0.0248017588697972
CLTB,1212,0.021354104216547196
SLC25A45,283130,0.14104271113060915
TLE6,79816,0.5520931183743808
GAL3ST4,79690,0.4192182860233607
GNMT,27232,0.14350088760035964
C10orf137,0,0.3058577623329993
CLEC7A,64581,0.1166954608127345
IL17A,3605,0.08034370607672953
HEY2,23493,0.0922174809406318
FAM177A1,283635,-0.031679568654626865
SND1,27044,0.2681010977063216
TSC22D4,81628,0.23128273326511106
PRL,5617,-0.06357292220726918
HGD,3081,-0.02619940143031349
KCNC1,3746,-0.00540175343247612
TNK1,8711,0.16827400333946202
KIF5C,3800,-0.14253975501028612
RP11-830F9.6,0,0.3027973549873153
PDE1B,5153,-0.021852606732305935
BYSL,705,-0.11197229448102056
SPTBN5,51332,0.02948614503338936
HOXC13,3229,0.06014318105454033
SPATA19,219938,0.19469627901853898
ZNF273,10793,-0.021627935603317425
MAP1LC3B2,643246,-0.00430867864994508
RAB11FIP3,9727,-0.14361563730236052
MAST4,375449,0.3312125530795057
C2CD5,9847,0.19131477619111195
TBC1D17,79735,0.01739114688963231
CYYR1,116159,0.030686533959562754
PLEKHB2,55041,-0.1014270947706695
KIAA1462,57608,-0.09802849475477243
BGLAP,632,0.01926236538078961
SGK3,23678,-0.13320714764377656
C11orf52,91894,0.28481481807171477
XXbac-BPG32J3.20,0,-0.07272583286408768
EIF6,3692,-0.03561612933428243
EPC1,80314,0.044150871305020684
DIS3,22894,-0.05331729380585666
CBLN2,147381,0.014133651817612005
SLC22A9,114571,-0.12909986145305657
NELFE,7936,0.23316461754949475
TSKU,25987,0.17498445624692224
AOC2,314,0.09848980908532787
TTC39C,125488,-0.09404088113228534
SLC29A3,55315,-0.11932791362315698
MVB12B,89853,-0.030795799194219653
FUT11,170384,0.22296178951413237
VPS51,738,0.022261939142815976
PKP1,5317,0.36223611816151247
PPP1R14A,94274,0.2614556081222885
CDKN2A,1029,0.28991382131987975
MCM8,84515,-0.07431844803816678
HSPA9,3313,-0.23953918676136254
HIGD2B,0,-0.01882051978631838
MYT1L,23040,-0.01133854883385161
RBM39,9584,0.09719296810238794
DNAJB11,51726,-0.15183830503611237
PRKDC,5591,0.0210217473485364
PEX5,5830,0.10842132211173948
MLF1IP,0,0.09674505779017342
IL31,386653,0.10895133629931511
UNC119,9094,-0.023940114656153436
TRIP4,9325,-0.20578856370288376
FGF18,8817,0.088073677041136
NRBP1,29959,-0.08035488657654263
CRYL1,51084,-0.06963462919663026
KRT6B,3854,-0.015535420471092434
PLEKHS1,79949,0.01590309347943257
EIF2B3,8891,0.1675767690569977
CST9,128822,-0.06230799575026036
METAP1,23173,0.20186004259617454
TMEM80,283232,0.33908759142320355
SAPCD2,89958,0.22729120181224133
DACT1,51339,0.3147567551228514
A2ML1,144568,0.011274765774543392
LEPR,3953,0.2551500141520032
PDGFRB,5159,0.2205227420415492
HIST1H4J,8294,-0.2292155004532047
USH2A,7399,0.0212505260738269
EXOC8,149371,-0.0031679509777010895
CTB-133G6.1,0,0.10576315425974045
SYNPO2L,79933,-0.19589762727809396
RALGPS1,9649,0.13419727065269593
MED24,9862,0.15033733171259855
STRADB,55437,0.08427071580213927
C12orf54,121273,0.17836490397386073
ACSL3,2181,-0.12088663554727494
ZNF215,7762,-0.045482412147459766
MSRB3,253827,-0.039659205990722354
QSOX2,169714,-0.0343875745682606
PCCA,5095,0.19686360053474833
GABARAPL3,0,-0.13588650354581963
CMTR1,23070,0.13704696880027328
FOXRED1,55572,0.31099542581166423
NEDD8-MDP1,100528064,-0.18947294046163407
PCDHA4,56144,0.13195534196883707
SLC26A5,375611,-0.11653806154469326
ITPR1,3708,0.13627495593983555
ZHX3,23051,0.0008289509037596107
DUT,1854,0.03386748280432959
SSTR1,6751,0.372123588900733
RDH16,8608,0.06490294967701016
PPP1R9A,55607,-0.011553506197137617
PRRG2,5639,-0.19729615173188855
RP11-276H1.3,0,0.06995739103088244
MORC4,79710,-0.07817123208739005
H2AFB1,474382,0.39798235417007605
ZNF223,7766,0.36965890670890894
PI4K2A,55361,0.21521769669028612
PCDHA7,56141,0.119906218852837
RMI1,80010,0.13600650726133198
SLC27A3,11000,-0.17441796725073713
GRID2IP,392862,0.12213783979836015
PGGT1B,5229,-0.07641863457100675
TSC22D3,1831,0.3728009358443143
SERPINB8,5271,0.03898539880924061
PHF11,51131,0.20969516741582306
IP6K2,51447,0.19445288434261246
INPP5F,22876,-0.08352850182112584
ELSPBP1,64100,-0.1178287110584338
REEP1,65055,0.18025858716737836
IFIH1,64135,0.11139939494076659
MPLKIP,136647,-0.07822368161886825
CREBZF,58487,0.10162226287839761
FCRL5,83416,-0.10951873071271706
HN1,51155,-0.05678491728928996
OMD,4958,-0.0595000416854398
ATAD3C,219293,-0.10486727053709041
ZNF736,728927,-0.06615047706333059
PDE4DIP,9659,0.008679549831402258
SIGIRR,59307,0.2507490851542592
ZNF594,84622,0.005791404026218937
C1orf173,127254,0.12615630107578835
MBNL1,4154,0.12659652925763018
PIBF1,10464,0.2327724142082132
STX2,2054,0.06603038424731064
MRPS30,10884,0.2637882325465134
PLCB4,5332,-0.18658057402221556
LIMS3L,96626,0.10902273987701211
CTC-236F12.4,0,-0.010448140000737613
GYPC,2995,0.08355418769894961
PROS1,5627,0.18200111935854218
PSKH1,5681,0.010837764137979433
TSPYL1,7259,0.2495474545497813
ERGIC1,57222,-0.09073373239568086
TSPAN13,27075,0.0013397134898748414
IL4,3565,-0.03737605884513226
GPR146,115330,0.2412501302279985
ATE1,11101,0.300772484950495
MOBP,4336,-0.11413035015042361
GPC2,221914,0.06364938303486976
H2AFY2,55506,0.053160749669965736
GLCCI1,113263,0.006989988862658995
NARF,26502,0.04066876634158404
BTBD8,284697,-0.08688624044316105
OR2J2,26707,-0.029157106160143255
SPATA5L1,79029,0.3256456172871731
MPHOSPH8,54737,0.11377049188972344
PPP1R2,5504,0.043520576054911504
TAF10,6881,0.14964212850687889
OR52L1,338751,-0.041616305721663596
RPS6,6194,-0.08635890654161592
RP11-565P22.6,0,0.104561708333516
RAD1,5810,0.2633176709402566
PDSS2,57107,0.061879882304228376
ACOT12,134526,-0.1375830981302405
MAP4,4134,-0.07325689962050991
LDHD,197257,0.13796731268200674
RASAL1,8437,-0.03127264520264188
DOC2A,8448,0.5016912897077689
C5orf56,0,0.10794495197669612
MTHFD2L,441024,0.15773736087108062
FBXL2,25827,0.003981118730261489
KLF3,51274,0.17225729770513487
MPDZ,8777,-0.20175867901472633
GNG5P2,0,-0.10024403401087428
PDE10A,10846,0.11901375471642674
GALE,2582,-0.15114531160715075
GOSR2,9570,-0.19043794069803074
AL353354.2,0,0.2758099021365106
CENPL,91687,0.1541708669425845
LYRM7,90624,0.15819022015016476
C21orf128,0,0.018736632015454384
DHX57,90957,0.16299063274395398
VMP1,81671,0.05089488624539573
KDR,3791,-0.04383742207324874
FAM111B,374393,-0.003803784992673871
NME1,4830,-0.06144930645160355
STK25,10494,-0.03532257874974337
SERTM1,400120,0.03692181009395529
SPRR2E,6704,-0.015211156182997829
KCNQ5,56479,-0.15009392209810754
MLIP,90523,0.07831644676108553
PGS1,9489,0.1952852270353565
MARCH1,55016,0.16522123501460162
IGSF9B,22997,-0.051486915875345166
KCNH1,3756,-0.17642075317761355
TMEM8C,389827,-0.08898694147055958
IVNS1ABP,10625,0.07289046801284507
WDR83OS,51398,-0.17040735953516128
TCIRG1,10312,0.30005263109700536
NLE1,54475,0.13472164822549493
TIGD7,91151,0.43426358726878767
SCNN1D,6339,0.182598222694041
LYN,4067,-0.07875173653026368
MYOM3,127294,0.004749669448816114
C1orf123,54987,0.3076730973580332
RASSF8,11228,0.17064151180378953
IGSF23,147710,0.15036766042169578
MBOAT7,79143,-0.26941274249557234
DKK4,27121,0.04509880642480538
NGLY1,55768,-0.033753549542994726
ST8SIA4,7903,0.1852926702272711
TBC1D12,23232,0.26883599649924395
SESN2,83667,0.16552751665871596
DNAJC11,55735,-0.2702429343901872
VOPP1,81552,0.1929827080174114
PBDC1,51260,-0.03209510874422204
GLTPD1,80772,-0.0810737130860591
KRTAP29-1,100533177,-0.11666649415490749
UTS2,10911,0.7283307705918919
FILIP1L,11259,0.07366200750230587
SKA2,348235,0.1595951578890047
GZMB,3002,0.00935899272515197
A1BG,1,-0.09290651963108087
MOK,5891,-0.11802159182696714
WDR11,55717,0.20613693184277515
HOXB9,3219,0.7621810695061453
WNT8B,7479,-0.11128782948506467
CCDC179,100500938,0.28774544694122545
MYPOP,339344,0.06239942936843024
GLTSCR1,29998,-0.019015785228637047
PDCD2L,84306,-0.03453625861837388
ASB5,140458,-0.18312262263674445
ITSN2,50618,0.11440977510202704
FAXDC2,10826,0.03411061481400186
PIGX,54965,0.2166006528527483
SIGLEC10,89790,0.13229106926375925
ANKHD1-EIF4EBP3,54882,0.10155144148600062
DCTD,1635,0.2505810662026882
NACAD,23148,-0.08216039405523974
MEAF6,64769,0.12474034168483233
PCSK2,5126,0.08429804905092321
GGA3,23163,0.06261866759962544
DNAJC13,23317,0.17332849173162923
SLC25A37,51312,0.0748458601378919
BUD13,84811,0.1323067772209779
GPX1,2876,0.02050183089474654
DOT1L,84444,-0.08433670473759179
PHEX,5251,0.04457012922031956
FAM211B,388886,0.23627313346109582
CTD-3214H19.16,0,0.37839275555416757
IFRG15,0,-0.024623700505955137
TTC23,64927,-0.045674723101829975
DUSP26,78986,-0.006276782329933176
MT1G,4495,-0.023398218853803353
ILF2,3608,-0.11165862200820517
LYPD3,27076,0.04771578471297279
UBR3,130507,0.5342728515200335
RPS6KC1,26750,-0.05225297463075608
CGB8,1082,0.08307532376894826
TENC1,23371,0.006070383910930982
NR1H4,9971,0.05668871620554308
LGALS9,3965,0.20707283956401262
FAM19A3,284467,-0.045955094804882086
PDIA3,2923,0.2137010158261839
C8orf47,203111,-0.015515561378575633
CDH11,1009,0.29802827442235086
APOL5,80831,-0.06466141067485012
ZNF221,7638,0.12066813291159664
PHGR1,644844,0.130759925384554
C9orf16,79095,0.048980142769481996
C1orf195,727684,0.407020440467748
HOMER2,9455,0.053941255563625584
IL36A,27179,0.02791607958986567
CTD-2215E18.1,0,-0.019336116467915252
GID8,54994,-0.07300528139532014
AC062017.1,0,0.2739561459062511
ZBBX,79740,0.256199657818106
BRPF1,7862,-0.38585491185786397
ARSG,22901,-0.10427016416049674
IRF7,3665,0.5818197744413977
PAGE4,9506,-0.06428328231772526
CCR5,1234,0.007727587630182178
ZNF44,51710,0.22896645093589907
RNF169,254225,0.1326390991496998
FBXO27,126433,0.12257362470640752
C17orf89,284184,0.0033975182662847082
MAGEA2,4101,0.2058348219865389
MUS81,80198,0.17767950545436867
GNL3L,54552,-0.0395476538087844
ALDH3A1,218,0.3586717369232814
RLN1,6013,0.3388047819742942
CCDC97,90324,0.2369066034961739
FGF6,2251,-0.029537523686748682
FAS,355,-0.09226137456516978
VSX2,338917,-0.04892812165590897
PRKAA1,5562,0.2881965687819368
STATH,6779,-0.026857238076596526
TAS2R9,50835,-0.05197712368720045
CSPP1,79848,-0.01677167726912512
NDNF,79625,0.20093346536244083
C16orf80,29105,-0.1445548132207111
KCTD20,222658,0.27744486960666587
PARN,5073,0.20386637072889807
DECR2,26063,0.4905560050478287
SMAD9,4093,0.004140143529110726
TOP1MT,116447,0.06300941446860739
PSCA,8000,0.08520199550242505
LENG1,79165,0.34564718153543056
CTC-512J12.6,0,-0.07539664672819799
POLR3F,10621,0.15687116775800855
MYCN,4613,-0.06633644064694208
VAMP3,9341,0.2978819183426822
OR1F1,4992,-0.10270988191502435
RANBP17,64901,-0.1554694990157819
XKR6,286046,-0.16121906457347834
ATG12,9140,0.08877343690842868
PPBP,5473,0.1754764085732552
C4orf36,132989,-0.04930792265306375
CLK3,1198,0.3093228836576983
UGT2B15,7366,0.030817673660740244
ERMAP,114625,0.10581239429162381
SLC12A6,9990,0.30607381520583204
CDR1,1038,0.2851595942487792
STXBP6,29091,0.03132366890001058
NR2C2AP,126382,-0.09941049843777978
C2orf54,79919,0.08057323654113827
TRAPPC6A,79090,0.5026932224791533
PBLD,64081,0.013047822194691146
PURB,5814,0.1657771409465043
IKZF1,10320,-0.03301586102501642
MED22,6837,0.11379056492196779
ODC1,4953,-0.015082711848615891
ISG20,3669,0.3415621601347971
STYXL1,51657,0.16139292251884185
NEUROD4,58158,-0.07141290788699389
PAGE3,0,-0.03581291918293472
FAM105A,54491,0.022598573012339723
ZNF853,54753,0.1890998367490661
SPATA12,353324,0.33074963952103636
LMTK3,114783,-0.0024309821379503525
C17orf82,388407,0.1691839400067196
OR3A3,8392,-0.06338419008232737
SPIN4,139886,-0.006646751375356761
ABCB5,340273,0.19994414191946205
FAM86A,196483,0.13571200556753715
