Gene_Hugo_Symbol,Entrez_Gene_Id,r_value_spearman
POU2AF1,5450,0.13402804456396467
MT-ND6,4541,0.13403126279465832
RP1-4G17.5,0,0.13403698824916058
CRYBB3,1417,0.13404023232735543
GRIN2C,2905,0.13404265539437027
P2RX6,9127,0.13404587675943133
ZNF579,163033,0.13405405409273896
AC007956.1,0,0.1340717493435018
CHMP4C,92421,0.13407459029535748
ORC3,23595,0.13407955975889724
AKT1,207,0.13408158596801628
TMEM50B,757,0.13410035343344343
CACHD1,57685,0.13410357664962788
MAN2A2,4122,0.13411821301728905
MAP3K19,80122,0.134128319730578
KLHL6,89857,0.1341401919769319
TUBA1B,10376,0.1341516142977671
MAP2K6,5608,0.134170649468057
MCMDC2,157777,0.1341770939383932
TICAM2,353376,0.1341946642612319
GTF2IRD1,9569,0.13419643385161806
TIGD4,201798,0.13419788804060076
RP11-383H13.1,0,0.13421867905440676
ZRANB1,54764,0.13421931735634995
UBQLN2,29978,0.13422222876817208
DDB2,1643,0.13423335163187167
HIST1H4D,8294,0.13423828951210964
RABL2A,11159,0.13428427350604727
CCKBR,887,0.13433894252630516
SIRT5,23408,0.13437567862012692
MRPS17,51373,0.13438213045787947
ANK2,287,0.1343835564595381
NRAP,4892,0.1344316494174898
CDT1,81620,0.13448607124062117
RP11-497E19.2,0,0.13453642935576018
VPS53,55275,0.1345775093879799
ODF3L1,161753,0.13457890250429075
SLC30A6,55676,0.13458721134702645
GCC2,9648,0.1345982950533847
ALK,238,0.13461907979792667
GUCD1,83606,0.1346500462140621
RLN2,6019,0.13469574003336116
B4GALNT1,2583,0.13472622618249286
NDUFA8,4702,0.13477018023370693
REEP5,7905,0.1347896261799599
PTPN3,5774,0.13480015621667774
PTPRN,5798,0.13481581111558022
XAGE1B,9503,0.13483824383929977
EGLN2,112398,0.13485199558049016
SLC35B2,347734,0.13485656764020365
UGDH,7358,0.13492806975784186
MROH7,374977,0.13495341481320933
UHRF1BP1,54887,0.1350052925393341
CYP4F22,126410,0.13500792531427108
BEX1,55859,0.13500853937722618
C7orf55-LUC7L2,51631,0.1350143050124928
SERPINB10,5273,0.1350312351390862
TIMMDC1,51300,0.13503640961681088
SLC41A2,84102,0.1350449115218424
GCSAML,148823,0.13505919743864783
DEFB103B,55894,0.1350719423321131
GATA5,140628,0.13512150625514752
CTSK,1513,0.13514551916242434
FAM196A,642938,0.1351799395179553
SLC25A20,788,0.13524678790963762
C20orf144,128864,0.13528706025643605
CST5,1473,0.1353021882708477
TSG101,7251,0.13530655953414872
HEATR1,55127,0.1353078235359488
ITIH2,3698,0.1353219650736719
ABHD16B,140701,0.13532860104145655
ARL6IP5,10550,0.1353383477780142
AC007405.2,0,0.13535135232783307
CEP57,9702,0.1353643625025474
SLC20A1,6574,0.13538764530694591
MRPS36,92259,0.13539089712083408
C6orf195,154386,0.1354051084175049
RABEPK,10244,0.13542467723493792
BMP15,9210,0.135449293210237
SAP30,8819,0.1354531942960679
USP46,64854,0.1354877519073847
CLCN3,1182,0.1354934806459922
CPT2,1376,0.1355195226872513
TEX30,93081,0.13552524199142035
TNFRSF14,8764,0.13552524527456322
ADRM1,11047,0.13557856337302682
DPCR1,135656,0.13559786883743755
MAP3K7,6885,0.13560992585412399
KRT27,342574,0.1356105896335911
PCDHA2,56146,0.1356154024059746
ZNF155,7711,0.1356278245806247
KRT6C,286887,0.1356676217432827
RTP1,132112,0.13566911585505784
ZNF233,353355,0.1356803233770245
DNAI2,64446,0.13569336266486304
GSTA2,2938,0.1357132254764205
SLC51A,200931,0.13572835118390086
WDR1,9948,0.13576628341729674
CYP4F2,8529,0.13576799918961063
TLL1,7092,0.13576985895976615
RPS18,6222,0.13577192954886813
DAP3,7818,0.13577489219559782
MMRN2,79812,0.1357861623640013
ANKMY2,57037,0.13579802197365323
STARD6,147323,0.13582280772513536
LAMC2,3918,0.13584842242266432
XCL1,6375,0.1358659112123022
POLE,5426,0.13586682458855434
C7orf55,154791,0.13590950589673248
ACADS,35,0.1359116036215596
SOGA3,9729,0.135917201322849
CLN6,54982,0.13597386880641055
FLT1,2321,0.13597502464274552
EIF4EBP3,8637,0.1359782899372082
OVOL2,58495,0.1359913544092335
TFDP1,7027,0.13601422370894475
IFNB1,3456,0.1360221075159929
GSTO2,119391,0.1360263215166887
LAMA4,3910,0.13605474850842852
ANPEP,290,0.13605474882222493
FAM131C,348487,0.13606979571873606
COX7C,1350,0.13607648621825894
AMIGO1,57463,0.13609836967046254
ZYX,7791,0.13612452451562046
TCTE3,6991,0.13613591346868448
SLC26A9,115019,0.13614640156376429
NFKB1,4790,0.1361550845496662
GPR62,118442,0.13615825207000273
CYB5D2,124936,0.13616929285165255
SELPLG,6404,0.1362053650005653
WDR91,29062,0.13621621814234983
METTL11B,149281,0.13623279110983186
TXLNA,200081,0.13627519595905124
C10orf25,220979,0.1362872239804509
B9D2,80776,0.1363003184485807
THOC7,80145,0.1363243145625846
HEATR3,55027,0.13636472856140877
HK1,3098,0.13640294383945725
TGFBI,7045,0.1364073020885133
UBE2E3,10477,0.1364215293632777
PRR25,388199,0.13646492198938717
FAM195A,84331,0.13649573679930815
RAPGEFL1,51195,0.1365349991831387
IFI27,3429,0.13653827823976183
MRAP,56246,0.13655144320953566
SLAMF8,56833,0.13659942504920133
SBDS,51119,0.13661701121011458
PITX2,5308,0.13665043606625035
IVNS1ABP,10625,0.1366671476740328
C17orf105,284067,0.13668142420614804
CCDC97,90324,0.13668478533467945
MTF2,22823,0.13671208615256095
NPR3,4883,0.1367172494853383
IQCA1,79781,0.13671950063801006
RFXANK,8625,0.1367993746184998
FGF13,2258,0.13681227671729385
ATPAF1,64756,0.1368856060339552
FAM131A,131408,0.1368866075747935
NDUFS4,4724,0.13688989254842876
CLDN22,53842,0.1369020844415132
DCDC2C,728597,0.13691304931641016
ACSL5,51703,0.1369336600422386
CLINT1,9685,0.13697413253492102
IRG1,730249,0.13701372407462126
GTF3C6,112495,0.13703962894918773
LY6G6D,58530,0.13706194017210593
ZNF92,168374,0.13711169784242005
CLEC1B,51266,0.1371187300453283
PBXIP1,57326,0.1371597548511418
GRIA1,2890,0.1371823821114643
IFITM5,387733,0.13721014921189575
CTC-534A2.2,0,0.13723276483305308
EP400NL,347918,0.13723700707005745
FAM209A,200232,0.1372619648355805
PGM3,5238,0.13726761844588703
FBXO7,25793,0.13729070744206584
CSDC2,27254,0.13730576205873596
TWF1,5756,0.13731895375421327
TMEM119,338773,0.13736791562434877
C6orf99,100130967,0.13737543526592297
PANX2,56666,0.13744747272542268
LCMT2,9836,0.13747958501798654
HSPE1-MOB4,25843,0.1374903945445943
TMPRSS12,283471,0.13751040873914622
LIPG,9388,0.137522812409951
AKAP14,158798,0.1375514099073857
IFITM10,402778,0.1375807497815131
MUTYH,4595,0.1376212906978621
FCN2,2220,0.13762151168161907
MRGPRF,116535,0.1377008247000723
AC009403.2,0,0.1377554706249934
MOCOS,55034,0.13775878058195842
CCND1,595,0.13776208759896422
PGAM2,5224,0.13777693362837454
STX1B,112755,0.13779357443139229
SLC25A5,292,0.13780180661353789
PALM3,342979,0.13781427886781453
DUPD1,338599,0.13781671149684363
ADSL,158,0.1378498517990835
ZNF160,90338,0.13787140044921462
RP11-201K10.3,0,0.13789782798082853
PDLIM7,9260,0.13790287972482657
SPRR2B,6701,0.13790454040620473
HADHB,3032,0.13795755557768605
SNTB2,6645,0.13796666118866352
LCP2,3937,0.1379823740282095
GML,2765,0.13799822852081486
SIRT1,23411,0.13801883421614936
OXSM,54995,0.13805943261965292
TMEM196,256130,0.1381097081385119
ELAVL3,1995,0.13815383669746645
SMIM15,643155,0.13815647353338337
ITGB6,3694,0.13818697730077675
CLYBL,171425,0.13822173135362498
CHIA,27159,0.1382276407748264
LDLRAD1,388633,0.1382451064606242
SRD5A1,6715,0.13830375617195098
SPATA17,128153,0.13831856689905964
C3orf38,285237,0.13832292742167296
HNRNPH2,3188,0.1383321476784093
PAGR1,79447,0.13835511145272866
MAP1LC3B2,643246,0.13836659258343745
RP11-219B4.5,0,0.13839967769559522
NUDCD2,134492,0.1384072241702291
DDAH1,23576,0.13840980845127565
KIAA0895,23366,0.13843124213082925
SPIN2B,54466,0.1384778014283526
RHOXF2,84528,0.13855464097210088
PPIAL4D,645142,0.1385564289710475
AMOTL1,154810,0.13858460907398487
TBX18,9096,0.1386000723970848
TUT1,64852,0.13862599231177458
PEX3,8504,0.13863860932461422
KCTD21,283219,0.13865334586209127
CBFB,865,0.13867070216102123
TBX4,9496,0.13869945314198417
NUP54,53371,0.13870666093912704
TCF25,22980,0.13871002355177586
RPS9,6203,0.1387501215290662
TDRD1,56165,0.13875187073997736
TSPAN17,26262,0.13875542543957659
SPTSSB,165679,0.13881550907087994
MVB12A,93343,0.13886887143389268
C9orf117,286207,0.1388915570070118
URI1,8725,0.13889493123123436
PPP1R1C,151242,0.1389222419672446
WTAP,9589,0.1389689633582374
AS3MT,57412,0.13897296265362155
SF3B2,10992,0.13897769540291544
KCNE4,23704,0.1389909472184894
NDUFA4L2,56901,0.13900096205780194
EVI5L,115704,0.13905105109117796
WNT2B,7482,0.13905233271253148
VSNL1,7447,0.1390596484487561
SNTB1,6641,0.13907968939158322
KHDRBS1,10657,0.1390984710248776
KMO,8564,0.1391183250096043
TMEM178B,100507421,0.1391183250096043
CACNG4,27092,0.1391490179128848
AHI1,54806,0.1391578035081304
ING4,51147,0.1391724108417735
BCOR,54880,0.13920311265633037
HIST1H2BI,8339,0.1392226399177379
MAGI3,260425,0.13923777147035563
DDI2,6248,0.13933658400003343
OTOP3,347741,0.13934382159625228
NUP43,348995,0.1393499727368761
GABRA1,2554,0.13935812597743283
ANKRD66,100287718,0.13935943725536293
NONO,4841,0.1393767588967938
PTCHD3,374308,0.13938220325818912
SETD6,79918,0.1393940869723401
SLC5A12,159963,0.13940514871790421
VDR,7421,0.1394460660369576
NGRN,51335,0.13946894474905983
ABCD3,5825,0.13947065104232126
STK33,65975,0.1394712200146832
NRXN1,9378,0.13947622946267674
FAM184A,79632,0.1395225980213296
SCAMP3,10067,0.139537693930133
CA10,56934,0.13954367158129377
NUDT15,55270,0.13959019859315785
KIAA2022,340533,0.13960469755941232
SPTA1,6708,0.13966127409924728
PCGF6,84108,0.13966507392771665
RP1-317E23.6,0,0.13967247405696825
ZYG11B,79699,0.13968680965294228
CD1C,911,0.13974931582171868
FAM216B,144809,0.13977730039123423
AP001579.1,0,0.13978134653883445
SLC37A2,219855,0.1398040534050523
RP11-293I14.2,0,0.13982754192529362
CLDN14,23562,0.13985879785924762
SRCIN1,80725,0.1398621551278639
PKN3,29941,0.13986887329464864
DNAH1,25981,0.13987609275568405
CD19,930,0.13989002813358642
SERAC1,84947,0.13989189225521798
MAP2K5,5607,0.1398947594341161
FBXO47,494188,0.13991732345198304
GNG12,55970,0.13993370802709326
CUL4B,8450,0.1399711747952086
TRAF3IP1,26146,0.13997454025266903
MEF2C,4208,0.1399755070964272
MAPK11,5600,0.13999279661729108
MARC1,64757,0.1400196940625269
SEMA3C,10512,0.14005091078492157
VWA5A,4013,0.1401157624632559
ZBTB47,92999,0.14014314794190635
COQ6,51004,0.1401599802155178
RSPO2,340419,0.140190734404063
SLC35G6,643664,0.14019510267756896
CDC42EP2,10435,0.1402151990330759
CELF5,60680,0.14021725077845545
TRMT44,152992,0.14025181411889087
CYB5R1,51706,0.1402594341239918
SGPL1,8879,0.14026617493543983
MRGPRX3,117195,0.1402721433348691
CPSF6,11052,0.14029944333357758
TMEM66,51669,0.14032349002872765
MCHR1,2847,0.14043851016273146
SOST,50964,0.14046550296866436
MPEG1,219972,0.14046589963304826
CD53,963,0.14048316603429228
FAM89A,375061,0.14051951388752285
NRTN,4902,0.140575847445929
KLHL20,27252,0.14064001537574478
DSTN,11034,0.14064339431779282
C2orf57,165100,0.14068482845079294
STX18,53407,0.14070158723813644
C1orf115,79762,0.14070267386078192
ZNF613,79898,0.14072970964595685
FAM227B,196951,0.14073006789235054
TMPRSS11E,28983,0.140736829534567
AP4S1,11154,0.14075035087142923
AC109829.1,0,0.14075714227001995
HMGB2,3148,0.14076084492171934
GCLM,2730,0.14077437295116937
CR769776.1,0,0.14078736856395568
SHISA4,149345,0.14079162279668977
QDPR,5860,0.1408119151347514
KCNA3,3738,0.140850481792663
KRBOX4,55634,0.14087282921439678
OR2C3,81472,0.1409193232363612
CRTC2,200186,0.14097912425607895
PHOX2A,401,0.14102527229996564
CTC-454I21.3,0,0.1410626954894034
DLGAP3,58512,0.14107674591238523
ZNF224,7767,0.14109398277807883
THG1L,54974,0.1411069552270549
CRISPLD1,83690,0.14111799452528453
RPS23,6228,0.14112419189235748
USP32,84669,0.14118836701416365
ARHGAP40,343578,0.141190030906256
TP53TG3B,24150,0.1412090251326454
COL9A2,1298,0.14122082429118935
MINK1,50488,0.14122394147216275
PSMD11,5717,0.14125813661510023
VCPKMT,79609,0.1412617978744991
PLXDC1,57125,0.14128947154301585
MTO1,25821,0.1412918134526198
STAT5A,6776,0.14133019809968153
YBEY,54059,0.1413748404828042
PPP1R3A,5506,0.14137585005105133
TMEM164,84187,0.14141608223652608
HMCN1,83872,0.14144034011032314
MIA,8190,0.14148157078371854
MTRNR2L4,100463285,0.14155364217058045
NTHL1,4913,0.14156018829858777
HCAR3,8843,0.14156040635160025
CEBPA,1050,0.1415604066781263
CYP27B1,1594,0.1416254389550604
IFT52,51098,0.14165946145031547
RXFP3,51289,0.14166114874804048
NHSL1,57224,0.14168047455037178
SH3BGRL3,83442,0.14171790995466219
RAP1A,5906,0.14172756287254806
DPP9,91039,0.14177257770230534
IL10RA,3587,0.14177652910938898
CEP68,23177,0.14185521465183246
CHST10,9486,0.141855222508173
KCNQ2,3785,0.14189090598208232
OR51M1,390059,0.1419240939570749
UXS1,80146,0.14193393397489282
CCDC68,80323,0.14195129390582717
SCYL1,57410,0.1420058654713835
RANBP17,64901,0.14206456017140182
SMOX,54498,0.1420646931141298
ANKS1B,56899,0.14206810497318176
MSMB,4477,0.14206810579246376
ZDHHC21,340481,0.14207492942881067
NAA40,79829,0.1420919902811963
TRIM33,51592,0.14209514804069995
ACER3,55331,0.1421090561332511
MGAT4C,25834,0.14211148530327178
TSPAN2,10100,0.14213673370570348
SLC40A1,30061,0.1421709909091547
ABHD11,83451,0.1421740725988566
GTSF1,121355,0.14218134681655026
ZNF169,169841,0.14219842011978273
MUS81,80198,0.1422291623188098
CYP7A1,1581,0.14223135862664604
ZC3H11A,9877,0.1424041525313668
FBXO24,26261,0.14245917403560082
RPS17,6218,0.14246595188144417
MME,4311,0.1424832521360628
MC1R,4157,0.14249003380030073
ASMTL,8623,0.14252427057577746
RP11-500M8.7,0,0.14252774174953162
STAT6,6778,0.14253796940047816
MUSK,4593,0.14254114966756556
LILRA5,353514,0.14254154259917395
MS4A6E,245802,0.1425614608856381
PELO,53918,0.14256893221335246
RNF121,55298,0.14260298374223926
TMA7,51372,0.1426168912283519
RAB11FIP5,26056,0.1426169267295345
PFDN1,5201,0.14264427849640185
DUSP23,54935,0.14267874069864414
ODF2L,57489,0.1427096092829391
PNPLA7,375775,0.14273707502880115
SLC16A3,9123,0.14274735896794055
ZNF174,7727,0.142791937966107
ZNF705A,440077,0.14279203351345668
PNRC1,10957,0.14282968588140668
HAND1,9421,0.14286077966483993
CDC37,11140,0.14287086728523113
CD83,9308,0.14287772614176006
WDR33,55339,0.14289832805271363
KIF21B,23046,0.14293604897688836
ZNF625,90589,0.14295319778708834
CLCC1,23155,0.14296019771273044
PNP,4860,0.14296349729746805
IK,3550,0.14298755601955768
CARD14,79092,0.14302867313936513
ZNF764,92595,0.14304588103504684
SLC9A6,10479,0.14307686913159548
FANCG,2189,0.14309388486680488
KXD1,79036,0.14311799958806298
AC114494.1,0,0.14315526919163982
GORASP2,26003,0.14317302877365257
NBN,4683,0.14317636165315428
NFATC3,4775,0.1431968306230749
C2orf50,130813,0.14326604973963974
GSKIP,51527,0.1433066715435333
RAB44,401258,0.14332028732077215
MAGEA3,4102,0.1433669915321748
ENY2,56943,0.14337201796059282
HMGCS2,3158,0.14340360492699972
TPSG1,25823,0.1434613858127151
WBP2,23558,0.14346813254893961
VPS45,11311,0.1434784713105095
NKX1-2,390010,0.14348420389861413
FGFBP3,143282,0.14354676083337223
C1orf229,388759,0.1435502097765849
PLXNB2,23654,0.14355365549044097
CYP1B1,1545,0.14358087833378236
VPS37A,137492,0.14366035942201294
GDF2,2658,0.14367890865298463
KLF4,9314,0.14368395839589304
GTF2H3,2967,0.14369762062118874
AC006946.15,0,0.1436986380607937
TEX261,113419,0.14370855905683294
TMEM47,83604,0.14372868395103902
USP16,10600,0.14372897711741728
MADCAM1,8174,0.14373874418839627
CAMK2D,817,0.1437561599909385
RIMKLA,284716,0.14375945831039957
ATP1A2,477,0.1437662089833958
EDF1,8721,0.14379744668345873
C6orf47,57827,0.14380089882877212
AP2A1,160,0.1438143962231434
RSBN1L,222194,0.14381801185583123
GRID1,2894,0.1438349611062324
ZNF595,0,0.14385897646836698
KIRREL,55243,0.14389664070388358
CTU2,348180,0.14389699097245137
ZBTB22,9278,0.14390027644205722
MACC1,346389,0.14391737924072975
TRAF2,7186,0.14394139749494214
TUBA1C,84790,0.14396887176144324
HSH2D,84941,0.14397214217098944
FAM173A,65990,0.14397905825599241
LRRC26,389816,0.14397921271699274
SLC38A6,145389,0.14399961578638162
TBX1,6899,0.14400633961473602
CPEB3,22849,0.14400673406202666
KCNJ15,3772,0.14401325601356157
MAP3K9,4293,0.1440134512606436
WIZ,58525,0.14401364466224656
BIK,638,0.14401671433753432
C19orf47,126526,0.14402813185865307
NUDT22,84304,0.14408225072845765
SKIV2L,6499,0.14408917492985732
C10orf71,118461,0.14415515537545315
RELL2,285613,0.14417096994294137
KLHDC7A,127707,0.14418481788937068
SERPINB8,5271,0.14418481788937068
KCNK7,10089,0.14419498143189435
FMO2,2327,0.14424300673757592
MCM5,4174,0.1442434734527183
PAEP,5047,0.14426906243632967
PABPC5,140886,0.14429473789496772
SHISA6,388336,0.1442979612835905
CYP4A11,1579,0.14430013917301862
LINGO1,84894,0.14435266999615828
URB1,9875,0.14435664353825392
LILRA4,23547,0.14440762634910928
MFSD8,256471,0.14443910641364402
CTA-299D3.8,0,0.14454792221131268
ATP6V1G1,9550,0.14457976365333358
OR56B1,387748,0.14463708309053525
SIGLEC1,6614,0.14465121867539243
NBEAL2,23218,0.1446891285448798
SNX13,23161,0.14469670174918736
TMC1,117531,0.1447691038377744
ARMCX4,100131755,0.1447750809007246
NDST2,8509,0.14478551334477635
THADA,63892,0.14478616651780463
RGS4,5999,0.144788340138264
CES1,1066,0.14478866491244732
SERPINB4,6318,0.14480437455123157
MT1F,4494,0.1448607110220405
RNF24,11237,0.1448680070557975
MAPK1,5594,0.14493659326140915
NFIL3,4783,0.14496025465349724
CENPH,64946,0.14497766265466655
EQTN,54586,0.14497982485637673
USP35,57558,0.14498536698810147
ADIPOR2,79602,0.14500240871804695
EXT1,2131,0.14501910065305698
AC026310.1,0,0.14507909101161512
COTL1,23406,0.14509078698648975
KLRC4,8302,0.14512382097232843
KCNIP2,30819,0.1451589666451691
PTPN2,5771,0.14518724965034976
ISM1,140862,0.14522054447358093
TANGO6,79613,0.14527060106116949
RP11-458D21.5,0,0.14529647690253647
SAMD1,0,0.1453278912253213
VAV3,10451,0.1453305487986923
PIM1,5292,0.14533096375686963
TMED7,51014,0.14534228099842905
TMEM259,91304,0.14534841929432113
SLC4A1,6521,0.14536018720740146
CACNA2D1,781,0.1453650336215178
RETSAT,54884,0.1454069391485093
DCTN3,11258,0.14545193520993405
RNF213,57674,0.1454549837343836
XAGE3,170626,0.14546767726595608
ZNF528,84436,0.14548860447530015
INTS6,26512,0.14549209873164964
CKLF,51192,0.14551656423427362
DLX6,1750,0.1455747236900294
RGPD4,285190,0.14558628838093546
C16orf87,388272,0.14560565444696225
MICALL2,79778,0.1456257054765396
CD82,3732,0.14564972026965908
NMUR1,10316,0.1456597431083882
NPIPB6,728741,0.1457012489672944
P2RX7,5027,0.1457077684174481
PACRG,135138,0.14575229313739615
FAM47C,442444,0.14575412264534113
ARID2,196528,0.14576678279693844
ZDHHC17,23390,0.14577028457534358
ELOF1,84337,0.145788781494236
NOL8,55035,0.1457917881781502
CBX3,11335,0.1458868740663378
ACBD3,64746,0.14589439360109283
C5orf49,134121,0.14591687280600837
CARD17,440068,0.1459219849465529
UTP6,55813,0.14592491277689654
SERPINF2,5345,0.1459343938340138
SCAI,286205,0.14595945862437618
SNRK,54861,0.14597347684028444
ENOX2,10495,0.1460525690277302
SPTLC1,10558,0.14605500521372508
RGS20,8601,0.14614350206512342
C11orf85,283129,0.1461598471586983
SCRG1,11341,0.14619859678004915
CBLN1,869,0.14624017405040007
CTD-2207O23.3,0,0.1463041773323782
MATN2,4147,0.14639769604429173
TMEM242,729515,0.14640883994796575
KDM5C,8242,0.14641175922357913
RPL38,6169,0.14641527666525742
CCDC17,149483,0.14642462729019542
ALG6,29929,0.14643346231071874
C1S,716,0.14643869187438693
JMJD1C,221037,0.14643929390557484
TMEM154,201799,0.1464697433371951
CPLX1,10815,0.14648672013832187
C17orf58,284018,0.14651486833244287
NAV1,89796,0.14657573737007645
ISG15,9636,0.14657925807455682
TMEM35,59353,0.1465862975394702
PPP1R3D,5509,0.1466074226976265
NRSN2,80023,0.14662792237686395
TLCD1,116238,0.14666538788867528
OR5M11,219487,0.14669667308343007
ILDR1,286676,0.14671341978253108
NCOA4,8031,0.14672111610471653
MDGA1,266727,0.14676784187514866
TMEM239,100288797,0.14677158890589945
ATP6V1B1,525,0.14680529247874896
HCAR2,338442,0.14681653375285164
ZIC5,85416,0.14684468522050495
PCDP1,0,0.14688153276648608
MAN2B1,4125,0.1468857393159141
MIF,4282,0.14688858505356464
HS3ST3B1,9953,0.1468984905284866
EMP1,2012,0.14690486498234961
DTD1,92675,0.1469408396442661
FAM20A,54757,0.14694936014032767
CXADR,1525,0.14696700463615087
L2HGDH,79944,0.14697545227845218
RASSF4,83937,0.14698112369085464
CYP26A1,1592,0.14706238827584167
MRPS21,54460,0.14707154335263964
RNASE13,440163,0.14708068801802676
ABI3,51225,0.1470842546897151
DNALI1,7802,0.14708707571836996
PCYOX1L,78991,0.1471082716879623
UAP1L1,91373,0.1471216888437915
